-2.92544;0.101485
-2.8106;0.104368
-2.66141;0.108526
-2.4846;0.113811
-2.2868;0.120057
-2.07392;0.127094
-1.85082;0.134758
-1.62123;0.142895
-1.3878;0.15137
-1.1523;0.160071
-0.915799;0.16891
-0.678894;0.177825
-0.441859;0.186773
-0.204797;0.195733
0.0322668;0.204695
0.269331;0.213657
0.506401;0.222625
0.743519;0.231614
0.980829;0.240662
-2.92485;0.304515
-2.80886;0.313282
-2.65804;0.325934
-2.47919;0.342022
-2.279;0.361055
-2.06344;0.382523
-1.8374;0.405934
-1.60464;0.430829
-1.36784;0.456809
-1.12879;0.483542
-0.888583;0.510766
-0.647856;0.538293
-0.406915;0.565996
-0.1659;0.593804
0.0751375;0.621689
0.316185;0.649658
0.557298;0.677761
0.798617;0.706115
-2.92365;0.507725
-2.80535;0.522734
-2.65126;0.544415
-2.46829;0.572023
-2.26328;0.604741
-2.04229;0.641728
-1.81029;0.682172
-1.5711;0.725329
-1.32744;0.77055
-1.08114;0.8173
-0.833364;0.865168
-0.584794;0.91386
-0.335815;0.963193
-0.0866391;1.01309
0.162587;1.06357
0.411923;1.11477
0.66164;1.16701
0.912233;1.22079
