0.000;0.000
0.000;0.490
0.050;0.980
0.100;1.469
0.150;1.958
0.200;2.446
0.250;2.933
0.300;3.419
0.350;3.904
0.400;4.387
0.450;4.868
0.500;5.348
0.550;5.825
0.600;6.301
0.650;6.774
0.700;7.244
0.750;7.712
0.800;8.177
0.850;8.638
0.900;9.097
0.950;9.552
1.000;10.004
1.050;10.453
1.100;10.897
1.150;11.338
1.200;11.775
1.250;12.207
1.300;12.636
1.350;13.060
1.400;13.480
1.450;13.895
1.500;14.306
1.550;14.712
1.600;15.113
1.650;15.510
1.700;15.902
1.750;16.288
1.800;16.670
1.850;17.047
1.900;17.419
1.950;17.785
2.000;18.147
2.050;18.503
2.100;18.854
2.150;19.200
2.200;19.540
2.250;19.875
2.300;20.205
2.350;20.530
2.400;20.849
2.450;21.164
2.500;21.473
2.550;21.776
2.600;22.075
2.650;22.368
2.700;22.656
2.750;22.939
2.800;23.217
2.850;23.489
2.900;23.757
2.950;24.020
3.000;24.277
3.050;24.530
3.100;24.778
3.150;25.021
3.200;25.259
3.250;25.493
3.300;25.721
3.350;25.945
3.400;26.165
3.450;26.380
3.500;26.591
3.550;26.797
3.600;26.998
3.650;27.196
3.700;27.389
3.750;27.578
3.800;27.763
3.850;27.944
3.900;28.121
3.950;28.294
4.000;28.463
4.050;28.628
4.100;28.790
4.150;28.948
4.200;29.102
4.250;29.253
4.300;29.401
4.350;29.545
4.400;29.685
4.450;29.822
4.500;29.957
4.550;30.087
4.600;30.215
4.650;30.340
4.700;30.462
4.750;30.581
4.800;30.697
4.850;30.810
4.900;30.920
4.950;31.028
5.000;31.133
5.050;31.236
5.100;31.336
5.150;31.434
5.200;31.529
5.250;31.622
5.300;31.712
5.350;31.800
5.400;31.886
5.450;31.970
5.500;32.052
5.550;32.132
5.600;32.209
5.650;32.285
5.700;32.359
5.750;32.431
5.800;32.501
5.850;32.569
5.900;32.636
5.950;32.701
6.000;32.764
6.050;32.825
6.100;32.885
6.150;32.944
6.200;33.001
6.250;33.056
6.300;33.110
6.350;33.163
6.400;33.214
6.450;33.264
6.500;33.312
6.550;33.360
6.600;33.406
6.650;33.450
6.700;33.494
6.750;33.537
6.800;33.578
6.850;33.618
6.900;33.658
6.950;33.696
7.000;33.733
7.050;33.769
7.100;33.804
7.150;33.839
7.200;33.872
7.250;33.905
7.300;33.936
7.350;33.967
7.400;33.997
7.450;34.026
7.500;34.055
7.550;34.082
7.600;34.109
7.650;34.135
7.700;34.161
7.750;34.185
7.800;34.210
7.850;34.233
7.900;34.256
7.950;34.278
8.000;34.300
8.050;34.321
8.100;34.341
8.150;34.361
8.200;34.381
8.250;34.399
8.300;34.418
8.350;34.436
8.400;34.453
8.450;34.470
8.500;34.486
8.550;34.502
8.600;34.518
8.650;34.533
8.700;34.548
8.750;34.562
8.800;34.576
8.850;34.590
8.900;34.603
8.950;34.616
9.000;34.628
9.050;34.640
9.100;34.652
9.150;34.664
9.200;34.675
9.250;34.686
9.300;34.696
9.350;34.706
9.400;34.716
9.450;34.726
9.500;34.736
9.550;34.745
9.600;34.754
9.650;34.763
9.700;34.771
9.750;34.779
9.800;34.787
9.850;34.795
9.900;34.803
9.950;34.810
10.000;34.817
10.050;34.824
10.100;34.831
10.150;34.838
10.200;34.844
10.250;34.850
10.300;34.856
10.350;34.862
10.400;34.868
10.450;34.874
10.500;34.879
10.550;34.884
10.600;34.890
10.650;34.895
10.700;34.899
10.750;34.904
10.800;34.909
10.850;34.913
10.900;34.918
10.950;34.922
11.000;34.926
11.050;34.930
11.100;34.934
11.150;34.938
11.200;34.941
11.250;34.945
11.300;34.948
11.350;34.952
11.400;34.955
11.450;34.958
11.500;34.961
11.550;34.964
11.600;34.967
11.650;34.970
11.700;34.973
11.750;34.976
11.800;34.978
11.850;34.981
11.900;34.983
11.950;34.986
12.000;34.988
12.050;34.991
12.100;34.993
12.150;34.995
12.200;34.997
12.250;34.999
12.300;35.001
12.350;35.003
12.400;35.005
12.450;35.007
12.500;35.009
12.550;35.010
12.600;35.012
12.650;35.014
12.700;35.015
12.750;35.017
12.800;35.018
12.850;35.020
12.900;35.021
12.950;35.023
13.000;35.024
13.050;35.025
13.100;35.026
13.150;35.028
13.200;35.029
13.250;35.030
13.300;35.031
13.350;35.032
13.400;35.033
13.450;35.035
13.500;35.036
13.550;35.037
13.600;35.037
13.650;35.038
13.700;35.039
13.750;35.040
13.800;35.041
13.850;35.042
13.900;35.043
13.950;35.044
14.000;35.044
14.050;35.045
14.100;35.046
14.150;35.047
14.200;35.047
14.250;35.048
14.300;35.049
14.350;35.049
14.400;35.050
14.450;35.050
14.500;35.051
14.550;35.052
14.600;35.052
14.650;35.053
14.700;35.053
14.750;35.054
14.800;35.054
14.850;35.055
14.900;35.055
14.950;35.056
